SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR30649953,SAMN43719879,PRJNA1160270,7175,Illumina MiSeq,3597,0.0,1.1,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649954,SAMN43719878,PRJNA1160270,7175,Illumina MiSeq,4511,0.0,1.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649955,SAMN43719877,PRJNA1160270,7175,Illumina MiSeq,4894,0.0,1.51,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649956,SAMN43719876,PRJNA1160270,7175,Illumina MiSeq,3731,0.0,1.14,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649957,SAMN43719448,PRJNA1160270,7175,Illumina MiSeq,871,0.0,0.34,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649958,SAMN43719875,PRJNA1160270,7175,Illumina MiSeq,3352,0.0,1.05,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649959,SAMN43719874,PRJNA1160270,7175,Illumina MiSeq,3639,0.0,1.16,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649960,SAMN43719873,PRJNA1160270,7175,Illumina MiSeq,3198,0.0,0.99,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649961,SAMN43719872,PRJNA1160270,7175,Illumina MiSeq,3429,0.0,1.06,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649962,SAMN43719871,PRJNA1160270,7175,Illumina MiSeq,3893,0.0,1.28,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649963,SAMN43719870,PRJNA1160270,7175,Illumina MiSeq,3731,0.0,1.15,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649964,SAMN43719869,PRJNA1160270,38742,Illumina MiSeq,3285,0.0,1.09,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649965,SAMN43719868,PRJNA1160270,38742,Illumina MiSeq,3198,0.0,1.03,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649966,SAMN43719867,PRJNA1160270,38742,Illumina MiSeq,2991,0.0,0.98,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649967,SAMN43719866,PRJNA1160270,38742,Illumina MiSeq,3361,0.0,1.11,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649968,SAMN43719447,PRJNA1160270,7175,Illumina MiSeq,1313,0.0,0.48,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649749,SAMN43719800,PRJNA1160270,38742,Illumina MiSeq,5379,0.0,1.73,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649970,SAMN43719799,PRJNA1160270,7175,Illumina MiSeq,3913,0.0,1.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649971,SAMN43719798,PRJNA1160270,7175,Illumina MiSeq,3871,0.0,1.24,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649972,SAMN43719797,PRJNA1160270,7175,Illumina MiSeq,3099,0.0,0.98,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649973,SAMN43719796,PRJNA1160270,7175,Illumina MiSeq,4388,0.0,1.36,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649974,SAMN43719440,PRJNA1160270,7175,Illumina MiSeq,3947,0.0,1.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649975,SAMN43719795,PRJNA1160270,7175,Illumina MiSeq,3327,0.0,1.04,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649976,SAMN43719794,PRJNA1160270,7175,Illumina MiSeq,3513,0.0,1.1,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649977,SAMN43719793,PRJNA1160270,7175,Illumina MiSeq,3433,0.0,1.11,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649978,SAMN43719792,PRJNA1160270,7175,Illumina MiSeq,3964,0.0,1.28,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649979,SAMN43719791,PRJNA1160270,7175,Illumina MiSeq,2438,0.0,0.77,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649980,SAMN43719790,PRJNA1160270,7175,Illumina MiSeq,3541,0.0,1.12,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649981,SAMN43719789,PRJNA1160270,38742,Illumina MiSeq,3152,0.0,0.97,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649982,SAMN43719788,PRJNA1160270,38742,Illumina MiSeq,3624,0.0,1.16,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649983,SAMN43719787,PRJNA1160270,38742,Illumina MiSeq,3990,0.0,1.34,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649984,SAMN43719786,PRJNA1160270,38742,Illumina MiSeq,7336,0.0,2.3,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649985,SAMN43719439,PRJNA1160270,7175,Illumina MiSeq,1030,0.0,0.37,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649986,SAMN43719785,PRJNA1160270,38742,Illumina MiSeq,3967,0.0,1.28,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649987,SAMN43719784,PRJNA1160270,38742,Illumina MiSeq,3469,0.0,1.1,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649988,SAMN43719783,PRJNA1160270,38742,Illumina MiSeq,3457,0.0,1.12,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649989,SAMN43719782,PRJNA1160270,38742,Illumina MiSeq,3063,0.0,0.93,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649990,SAMN43719781,PRJNA1160270,38742,Illumina MiSeq,3664,0.0,1.23,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649991,SAMN43719780,PRJNA1160270,38742,Illumina MiSeq,3189,0.0,1.0,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649992,SAMN43719779,PRJNA1160270,7175,Illumina MiSeq,2896,0.0,0.95,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649993,SAMN43719778,PRJNA1160270,7175,Illumina MiSeq,3629,0.0,1.16,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649994,SAMN43719777,PRJNA1160270,7175,Illumina MiSeq,2660,0.0,0.84,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649995,SAMN43719776,PRJNA1160270,7175,Illumina MiSeq,3399,0.0,1.12,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649996,SAMN43719438,PRJNA1160270,7175,Illumina MiSeq,1308,0.0,0.24,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649997,SAMN43719775,PRJNA1160270,7175,Illumina MiSeq,2592,0.0,0.88,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649998,SAMN43719774,PRJNA1160270,7175,Illumina MiSeq,1743,0.0,0.59,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649999,SAMN43719773,PRJNA1160270,7175,Illumina MiSeq,1915,0.0,0.65,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650000,SAMN43719772,PRJNA1160270,7175,Illumina MiSeq,931,0.0,0.35,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650001,SAMN43719771,PRJNA1160270,7175,Illumina MiSeq,1200,0.0,0.42,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650002,SAMN43719770,PRJNA1160270,7175,Illumina MiSeq,2369,0.0,0.78,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650003,SAMN43719768,PRJNA1160270,7175,Illumina MiSeq,1507,0.0,0.5,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650004,SAMN43719767,PRJNA1160270,7175,Illumina MiSeq,1399,0.0,0.48,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649821,SAMN43719403,PRJNA1160270,7175,Illumina MiSeq,1445,0.0,0.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650006,SAMN43719603,PRJNA1160270,7175,Illumina MiSeq,1178,0.0,0.45,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650007,SAMN43719602,PRJNA1160270,7175,Illumina MiSeq,1335,0.0,0.46,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650008,SAMN43719601,PRJNA1160270,7175,Illumina MiSeq,853,0.0,0.17,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650009,SAMN43719600,PRJNA1160270,7175,Illumina MiSeq,1369,0.0,0.24,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650010,SAMN43719599,PRJNA1160270,7175,Illumina MiSeq,1384,0.0,0.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650011,SAMN43719598,PRJNA1160270,7175,Illumina MiSeq,1318,0.0,0.24,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650012,SAMN43719597,PRJNA1160270,7175,Illumina MiSeq,1157,0.0,0.22,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650013,SAMN43719596,PRJNA1160270,7175,Illumina MiSeq,993,0.0,0.36,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650014,SAMN43719595,PRJNA1160270,7175,Illumina MiSeq,1330,0.0,0.24,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650015,SAMN43719594,PRJNA1160270,7175,Illumina MiSeq,2222,0.0,0.72,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650016,SAMN43719420,PRJNA1160270,7175,Illumina MiSeq,1001,0.0,0.36,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650017,SAMN43719593,PRJNA1160270,7175,Illumina MiSeq,1489,0.0,0.53,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650018,SAMN43719592,PRJNA1160270,7175,Illumina MiSeq,1173,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650019,SAMN43719591,PRJNA1160270,7175,Illumina MiSeq,1241,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650020,SAMN43719590,PRJNA1160270,7175,Illumina MiSeq,1291,0.0,0.45,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650021,SAMN43719589,PRJNA1160270,7175,Illumina MiSeq,1570,0.0,0.54,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650022,SAMN43719588,PRJNA1160270,7175,Illumina MiSeq,1274,0.0,0.44,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650023,SAMN43719587,PRJNA1160270,7175,Illumina MiSeq,1199,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650024,SAMN43719586,PRJNA1160270,7175,Illumina MiSeq,1318,0.0,0.46,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650025,SAMN43719585,PRJNA1160270,7175,Illumina MiSeq,1014,0.0,0.2,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650026,SAMN43719584,PRJNA1160270,7175,Illumina MiSeq,919,0.0,0.19,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650027,SAMN43719419,PRJNA1160270,7175,Illumina MiSeq,1190,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650028,SAMN43719583,PRJNA1160270,7175,Illumina MiSeq,1252,0.0,0.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650029,SAMN43719582,PRJNA1160270,7175,Illumina MiSeq,1273,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649525,SAMN43719581,PRJNA1160270,7175,Illumina MiSeq,1442,0.0,0.49,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649526,SAMN43719580,PRJNA1160270,7175,Illumina MiSeq,1356,0.0,0.49,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649527,SAMN43719579,PRJNA1160270,7175,Illumina MiSeq,1189,0.0,0.41,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649528,SAMN43719578,PRJNA1160270,7175,Illumina MiSeq,1237,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649529,SAMN43719577,PRJNA1160270,7175,Illumina MiSeq,962,0.0,0.35,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649530,SAMN43719576,PRJNA1160270,7175,Illumina MiSeq,1263,0.0,0.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649531,SAMN43719575,PRJNA1160270,7175,Illumina MiSeq,1576,0.0,0.52,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649532,SAMN43719574,PRJNA1160270,7175,Illumina MiSeq,1754,0.0,0.62,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649533,SAMN43719418,PRJNA1160270,7175,Illumina MiSeq,1180,0.0,0.4,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649534,SAMN43719573,PRJNA1160270,7175,Illumina MiSeq,1857,0.0,0.66,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649535,SAMN43719572,PRJNA1160270,7175,Illumina MiSeq,1105,0.0,0.42,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649536,SAMN43719501,PRJNA1160270,7175,Illumina MiSeq,1280,0.0,0.44,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649538,SAMN43719500,PRJNA1160270,7175,Illumina MiSeq,1245,0.0,0.44,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649539,SAMN43719499,PRJNA1160270,7175,Illumina MiSeq,1547,0.0,0.52,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649540,SAMN43719498,PRJNA1160270,7175,Illumina MiSeq,1541,0.0,0.27,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649541,SAMN43719497,PRJNA1160270,7175,Illumina MiSeq,1508,0.0,0.5,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649542,SAMN43719496,PRJNA1160270,7175,Illumina MiSeq,1169,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649543,SAMN43719495,PRJNA1160270,7175,Illumina MiSeq,1322,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649544,SAMN43719494,PRJNA1160270,7175,Illumina MiSeq,1144,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649545,SAMN43719493,PRJNA1160270,7175,Illumina MiSeq,1168,0.0,0.4,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649546,SAMN43719492,PRJNA1160270,7175,Illumina MiSeq,990,0.0,0.35,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649547,SAMN43719410,PRJNA1160270,7175,Illumina MiSeq,1144,0.0,0.41,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649548,SAMN43719491,PRJNA1160270,7175,Illumina MiSeq,1137,0.0,0.21,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649549,SAMN43719490,PRJNA1160270,7175,Illumina MiSeq,1068,0.0,0.37,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649550,SAMN43719489,PRJNA1160270,7175,Illumina MiSeq,1333,0.0,0.5,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649551,SAMN43719488,PRJNA1160270,7175,Illumina MiSeq,729,0.0,0.27,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649552,SAMN43719487,PRJNA1160270,7175,Illumina MiSeq,1281,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649553,SAMN43719486,PRJNA1160270,7175,Illumina MiSeq,1569,0.0,0.56,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649554,SAMN43719485,PRJNA1160270,7175,Illumina MiSeq,1134,0.0,0.41,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649555,SAMN43719484,PRJNA1160270,7175,Illumina MiSeq,1390,0.0,0.49,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649556,SAMN43719483,PRJNA1160270,7175,Illumina MiSeq,1307,0.0,0.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649557,SAMN43719482,PRJNA1160270,7175,Illumina MiSeq,1186,0.0,0.41,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649558,SAMN43719409,PRJNA1160270,7175,Illumina MiSeq,904,0.0,0.18,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649559,SAMN43719481,PRJNA1160270,7175,Illumina MiSeq,965,0.0,0.19,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649560,SAMN43719480,PRJNA1160270,7175,Illumina MiSeq,1221,0.0,0.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649561,SAMN43719479,PRJNA1160270,7175,Illumina MiSeq,1351,0.0,0.48,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649562,SAMN43719478,PRJNA1160270,7175,Illumina MiSeq,1225,0.0,0.44,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649563,SAMN43719477,PRJNA1160270,7175,Illumina MiSeq,1411,0.0,0.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649564,SAMN43719476,PRJNA1160270,7175,Illumina MiSeq,1084,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649565,SAMN43719474,PRJNA1160270,7175,Illumina MiSeq,2087,0.0,0.68,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649566,SAMN43719473,PRJNA1160270,7175,Illumina MiSeq,2598,0.0,0.85,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649567,SAMN43719472,PRJNA1160270,7175,Illumina MiSeq,1493,0.0,0.52,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649568,SAMN43719471,PRJNA1160270,7175,Illumina MiSeq,1183,0.0,0.45,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649969,SAMN43719865,PRJNA1160270,38742,Illumina MiSeq,3024,0.0,1.02,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649570,SAMN43719864,PRJNA1160270,38742,Illumina MiSeq,4062,0.0,1.27,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649571,SAMN43719863,PRJNA1160270,38742,Illumina MiSeq,3380,0.0,1.08,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649572,SAMN43719862,PRJNA1160270,38742,Illumina MiSeq,3679,0.0,1.2,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649573,SAMN43719861,PRJNA1160270,38742,Illumina MiSeq,4324,0.0,1.36,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649574,SAMN43719860,PRJNA1160270,38742,Illumina MiSeq,3989,0.0,1.28,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649575,SAMN43719859,PRJNA1160270,38742,Illumina MiSeq,3763,0.0,1.16,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649576,SAMN43719858,PRJNA1160270,38742,Illumina MiSeq,4218,0.0,1.29,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649577,SAMN43719857,PRJNA1160270,38742,Illumina MiSeq,3695,0.0,1.19,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649578,SAMN43719856,PRJNA1160270,38742,Illumina MiSeq,5762,0.0,1.97,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649579,SAMN43719446,PRJNA1160270,7175,Illumina MiSeq,1045,0.0,0.2,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649580,SAMN43719855,PRJNA1160270,38742,Illumina MiSeq,3866,0.0,1.33,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649581,SAMN43719854,PRJNA1160270,38742,Illumina MiSeq,2583,0.0,0.83,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649582,SAMN43719853,PRJNA1160270,38742,Illumina MiSeq,3166,0.0,1.01,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649583,SAMN43719852,PRJNA1160270,38742,Illumina MiSeq,4249,0.0,1.37,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649584,SAMN43719851,PRJNA1160270,38742,Illumina MiSeq,3033,0.0,1.07,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649585,SAMN43719850,PRJNA1160270,38742,Illumina MiSeq,3039,0.0,0.97,Culex restuans,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649586,SAMN43719849,PRJNA1160270,7175,Illumina MiSeq,3359,0.0,1.01,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649587,SAMN43719848,PRJNA1160270,7175,Illumina MiSeq,3954,0.0,1.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649588,SAMN43719847,PRJNA1160270,7175,Illumina MiSeq,4421,0.0,1.34,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649589,SAMN43719846,PRJNA1160270,7175,Illumina MiSeq,2514,0.0,0.81,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649590,SAMN43719445,PRJNA1160270,7175,Illumina MiSeq,1008,0.0,0.38,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649591,SAMN43719845,PRJNA1160270,7175,Illumina MiSeq,4544,0.0,0.66,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649592,SAMN43719844,PRJNA1160270,7175,Illumina MiSeq,10341,0.0,3.44,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649593,SAMN43719843,PRJNA1160270,7175,Illumina MiSeq,5342,0.0,1.83,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649594,SAMN43719842,PRJNA1160270,7175,Illumina MiSeq,3954,0.0,1.22,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649595,SAMN43719841,PRJNA1160270,7175,Illumina MiSeq,4951,0.0,1.49,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649596,SAMN43719840,PRJNA1160270,7175,Illumina MiSeq,4308,0.0,1.31,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649597,SAMN43719839,PRJNA1160270,7175,Illumina MiSeq,3890,0.0,1.23,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649598,SAMN43719838,PRJNA1160270,7175,Illumina MiSeq,4756,0.0,1.46,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649599,SAMN43719837,PRJNA1160270,7175,Illumina MiSeq,7074,0.0,2.15,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649600,SAMN43719836,PRJNA1160270,7175,Illumina MiSeq,3745,0.0,1.13,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649601,SAMN43719444,PRJNA1160270,7175,Illumina MiSeq,1091,0.0,0.42,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649602,SAMN43719835,PRJNA1160270,7175,Illumina MiSeq,4940,0.0,1.53,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649603,SAMN43719834,PRJNA1160270,7175,Illumina MiSeq,4732,0.0,1.43,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649604,SAMN43719833,PRJNA1160270,7175,Illumina MiSeq,3362,0.0,1.07,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30650005,SAMN43719766,PRJNA1160270,7175,Illumina MiSeq,1050,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649606,SAMN43719765,PRJNA1160270,7175,Illumina MiSeq,1678,0.0,0.57,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649607,SAMN43719437,PRJNA1160270,7175,Illumina MiSeq,1088,0.0,0.38,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649608,SAMN43719764,PRJNA1160270,7175,Illumina MiSeq,1932,0.0,0.32,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649609,SAMN43719763,PRJNA1160270,7175,Illumina MiSeq,1467,0.0,0.5,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649610,SAMN43719762,PRJNA1160270,7175,Illumina MiSeq,1507,0.0,0.52,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649611,SAMN43719761,PRJNA1160270,7175,Illumina MiSeq,2193,0.0,0.72,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649612,SAMN43719760,PRJNA1160270,7175,Illumina MiSeq,1001,0.0,0.2,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649613,SAMN43719759,PRJNA1160270,7175,Illumina MiSeq,1377,0.0,0.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649614,SAMN43719758,PRJNA1160270,7175,Illumina MiSeq,2639,0.0,0.83,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649615,SAMN43719757,PRJNA1160270,7175,Illumina MiSeq,1525,0.0,0.26,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649616,SAMN43719756,PRJNA1160270,7175,Illumina MiSeq,1652,0.0,0.55,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649617,SAMN43719755,PRJNA1160270,7175,Illumina MiSeq,1415,0.0,0.25,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649618,SAMN43719436,PRJNA1160270,7175,Illumina MiSeq,1159,0.0,0.39,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649619,SAMN43719754,PRJNA1160270,7175,Illumina MiSeq,1772,0.0,0.3,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
SRR30649620,SAMN43719753,PRJNA1160270,7175,Illumina MiSeq,1280,0.0,0.45,Culex pipiens,AMPLICON,Genomic,Pcr,,2024/09/13
