SRA acc,Biosample acc,Bioproject acc,Taxonomia acc,Instrumento,Amostras,Bases,Tamanho,Organismo,Estratégia,Recurso,Seleção,Protocolo,Criação
SRR13241449,SAMN17057917,PRJNA684450,7160,Illumina HiSeq 4000,4401977,0.6,750.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241450,SAMN17057916,PRJNA684450,7160,Illumina HiSeq 4000,5603852,0.8,788.54,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241451,SAMN17057915,PRJNA684450,7160,Illumina HiSeq 4000,5199578,0.7,778.38,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241452,SAMN17057914,PRJNA684450,7160,Illumina HiSeq 4000,3459367,0.5,737.51,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241453,SAMN17057752,PRJNA684450,7160,Illumina HiSeq 4000,1464176,0.2,681.75,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241454,SAMN17057913,PRJNA684450,7160,Illumina HiSeq 4000,5969500,0.8,796.58,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241455,SAMN17057912,PRJNA684450,7160,Illumina HiSeq 4000,6148468,0.8,803.98,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241456,SAMN17057911,PRJNA684450,7160,Illumina HiSeq 4000,2494094,0.3,727.47,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241458,SAMN17057909,PRJNA684450,7160,Illumina HiSeq 4000,3279361,0.5,723.1,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241459,SAMN17057908,PRJNA684450,7160,Illumina HiSeq 4000,3038026,0.4,716.45,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241460,SAMN17057907,PRJNA684450,7160,Illumina HiSeq 4000,4629353,0.6,760.1,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241461,SAMN17057906,PRJNA684450,7160,Illumina HiSeq 4000,2486040,0.3,725.16,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241462,SAMN17057905,PRJNA684450,7160,Illumina HiSeq 4000,4237718,0.6,748.13,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241463,SAMN17057904,PRJNA684450,7160,Illumina HiSeq 4000,3759609,0.5,740.73,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241464,SAMN17057751,PRJNA684450,7160,Illumina HiSeq 4000,2415239,0.3,724.24,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241465,SAMN17057903,PRJNA684450,7160,Illumina HiSeq 4000,1369053,0.2,685.31,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241466,SAMN17057902,PRJNA684450,7160,Illumina HiSeq 4000,4860984,0.7,767.07,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241467,SAMN17057901,PRJNA684450,7160,Illumina HiSeq 4000,5359236,0.7,778.66,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241468,SAMN17057900,PRJNA684450,7160,Illumina HiSeq 4000,3571021,0.5,736.45,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241469,SAMN17057899,PRJNA684450,7160,Illumina HiSeq 4000,1341212,0.2,685.05,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241470,SAMN17057898,PRJNA684450,7160,Illumina HiSeq 4000,1957767,0.3,692.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241471,SAMN17057897,PRJNA684450,7160,Illumina HiSeq 4000,4691299,0.6,767.4,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241472,SAMN17057896,PRJNA684450,7160,Illumina HiSeq 4000,4999508,0.7,770.77,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241473,SAMN17057895,PRJNA684450,7160,Illumina HiSeq 4000,1594463,0.2,694.49,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241474,SAMN17057894,PRJNA684450,7160,Illumina HiSeq 4000,4428416,0.6,755.22,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241475,SAMN17057750,PRJNA684450,7160,Illumina HiSeq 4000,5739684,0.8,787.03,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241476,SAMN17057893,PRJNA684450,7160,Illumina HiSeq 4000,6797553,0.9,821.13,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241477,SAMN17057892,PRJNA684450,7160,Illumina HiSeq 4000,4464686,0.6,757.26,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241478,SAMN17057891,PRJNA684450,7160,Illumina HiSeq 4000,6520775,0.9,816.05,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241479,SAMN17057890,PRJNA684450,7160,Illumina HiSeq 4000,5226261,0.7,782.54,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241480,SAMN17057889,PRJNA684450,7160,Illumina HiSeq 4000,5886216,0.8,799.85,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241481,SAMN17057888,PRJNA684450,7160,Illumina HiSeq 4000,5305870,0.7,782.85,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241482,SAMN17057887,PRJNA684450,7160,Illumina HiSeq 4000,6093694,0.8,802.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241483,SAMN17057886,PRJNA684450,7160,Illumina HiSeq 4000,4914825,0.7,767.28,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241484,SAMN17057885,PRJNA684450,7160,Illumina HiSeq 4000,1809841,0.2,702.17,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241485,SAMN17057884,PRJNA684450,7160,Illumina HiSeq 4000,3873000,0.5,740.77,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241486,SAMN17057749,PRJNA684450,7160,Illumina HiSeq 4000,4574011,0.6,760.31,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241487,SAMN17057883,PRJNA684450,7160,Illumina HiSeq 4000,3251564,0.5,723.56,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241488,SAMN17057882,PRJNA684450,7160,Illumina HiSeq 4000,4290894,0.6,750.68,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241489,SAMN17057881,PRJNA684450,7160,Illumina HiSeq 4000,4329013,0.6,754.14,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241490,SAMN17057880,PRJNA684450,7160,Illumina HiSeq 4000,4846127,0.7,767.61,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241491,SAMN17057879,PRJNA684450,7160,Illumina HiSeq 4000,3803888,0.5,744.09,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241492,SAMN17057878,PRJNA684450,7160,Illumina HiSeq 4000,3952374,0.5,742.29,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241493,SAMN17057877,PRJNA684450,7160,Illumina HiSeq 4000,4201505,0.6,750.69,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241494,SAMN17057876,PRJNA684450,7160,Illumina HiSeq 4000,4801290,0.7,759.23,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241495,SAMN17057875,PRJNA684450,7160,Illumina HiSeq 4000,3379058,0.5,725.59,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241496,SAMN17057874,PRJNA684450,7160,Illumina HiSeq 4000,3750402,0.5,737.01,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241497,SAMN17057748,PRJNA684450,7160,Illumina HiSeq 4000,3532143,0.5,733.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241498,SAMN17057873,PRJNA684450,7160,Illumina HiSeq 4000,2827235,0.4,712.27,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241499,SAMN17057872,PRJNA684450,7160,Illumina HiSeq 4000,1962257,0.2,706.48,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241500,SAMN17057871,PRJNA684450,7160,Illumina HiSeq 4000,3636305,0.5,735.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241501,SAMN17057870,PRJNA684450,7160,Illumina HiSeq 4000,2471304,0.3,728.13,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241502,SAMN17057869,PRJNA684450,7160,Illumina HiSeq 4000,4766644,0.7,761.64,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241503,SAMN17057868,PRJNA684450,7160,Illumina HiSeq 4000,5736137,0.8,794.48,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241504,SAMN17057867,PRJNA684450,7160,Illumina HiSeq 4000,7454603,1.0,843.84,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241505,SAMN17057866,PRJNA684450,7160,Illumina HiSeq 4000,4841114,0.7,772.08,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241506,SAMN17057865,PRJNA684450,7160,Illumina HiSeq 4000,4430810,0.6,759.3,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241507,SAMN17057864,PRJNA684450,7160,Illumina HiSeq 4000,3833963,0.5,768.75,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241508,SAMN17057747,PRJNA684450,7160,Illumina HiSeq 4000,5900873,0.8,791.3,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241509,SAMN17057863,PRJNA684450,7160,Illumina HiSeq 4000,4937815,0.7,778.23,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241510,SAMN17057862,PRJNA684450,7160,Illumina HiSeq 4000,3579262,0.5,736.93,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241511,SAMN17057861,PRJNA684450,7160,Illumina HiSeq 4000,2483282,0.3,727.46,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241512,SAMN17057834,PRJNA684450,7160,Illumina HiSeq 4000,1682895,0.2,698.22,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241513,SAMN17057744,PRJNA684450,7160,Illumina HiSeq 4000,1166652,0.1,679.94,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241514,SAMN17057735,PRJNA684450,7160,Illumina HiSeq 4000,4649505,0.6,768.21,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241515,SAMN17057734,PRJNA684450,7160,Illumina HiSeq 4000,1626335,0.2,695.11,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241516,SAMN17057860,PRJNA684450,7160,Illumina HiSeq 4000,4554573,0.6,767.25,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241517,SAMN17057859,PRJNA684450,7160,Illumina HiSeq 4000,3572626,0.5,734.21,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241518,SAMN17057858,PRJNA684450,7160,Illumina HiSeq 4000,4155485,0.6,748.12,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241519,SAMN17057857,PRJNA684450,7160,Illumina HiSeq 4000,4580269,0.6,756.28,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241520,SAMN17057856,PRJNA684450,7160,Illumina HiSeq 4000,4293806,0.6,755.81,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241521,SAMN17057855,PRJNA684450,7160,Illumina HiSeq 4000,1597592,0.2,696.26,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241523,SAMN17057746,PRJNA684450,7160,Illumina HiSeq 4000,3999098,0.6,743.24,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241524,SAMN17057853,PRJNA684450,7160,Illumina HiSeq 4000,4419848,0.6,754.94,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241525,SAMN17057852,PRJNA684450,7160,Illumina HiSeq 4000,2955199,0.4,743.6,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241526,SAMN17057851,PRJNA684450,7160,Illumina HiSeq 4000,4713187,0.7,754.94,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241528,SAMN17057849,PRJNA684450,7160,Illumina HiSeq 4000,4999092,0.7,779.58,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241529,SAMN17057848,PRJNA684450,7160,Illumina HiSeq 4000,4499801,0.6,753.04,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241530,SAMN17057847,PRJNA684450,7160,Illumina HiSeq 4000,3869774,0.5,742.98,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241531,SAMN17057846,PRJNA684450,7160,Illumina HiSeq 4000,5720066,0.7,804.98,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241532,SAMN17057845,PRJNA684450,7160,Illumina HiSeq 4000,4989354,0.7,766.88,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241533,SAMN17057844,PRJNA684450,7160,Illumina HiSeq 4000,6988466,1.0,824.59,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241535,SAMN17057843,PRJNA684450,7160,Illumina HiSeq 4000,5940354,0.8,790.38,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241536,SAMN17057842,PRJNA684450,7160,Illumina HiSeq 4000,6223151,0.8,812.64,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241537,SAMN17057841,PRJNA684450,7160,Illumina HiSeq 4000,1799998,0.2,702.2,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241538,SAMN17057840,PRJNA684450,7160,Illumina HiSeq 4000,3370768,0.5,731.34,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241539,SAMN17057839,PRJNA684450,7160,Illumina HiSeq 4000,7407779,1.0,841.26,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241540,SAMN17057838,PRJNA684450,7160,Illumina HiSeq 4000,2373061,0.3,723.35,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241542,SAMN17057836,PRJNA684450,7160,Illumina HiSeq 4000,1860794,0.3,689.21,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13241543,SAMN17057835,PRJNA684450,7160,Illumina HiSeq 4000,3764551,0.5,739.33,Aedes albopictus,RAD-Seq,Genomic,Reduced Representation,,2021/01/01
SRR13106783,SAMN16845763,PRJNA680162,7160,Illumina NovaSeq 6000,72727662,20.9,6597.29,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106784,SAMN16845762,PRJNA680162,7160,Illumina NovaSeq 6000,67657281,19.6,6187.58,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106785,SAMN16845761,PRJNA680162,7160,Illumina NovaSeq 6000,69525729,20.1,6315.53,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106786,SAMN16845760,PRJNA680162,7160,Illumina NovaSeq 6000,71475369,20.6,6461.39,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106787,SAMN16845759,PRJNA680162,7160,Illumina NovaSeq 6000,70535397,20.3,6370.32,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106788,SAMN16845758,PRJNA680162,7160,Illumina NovaSeq 6000,76618147,22.1,6954.71,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106789,SAMN16845757,PRJNA680162,7160,Illumina NovaSeq 6000,76570355,22.1,6895.19,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106790,SAMN16845756,PRJNA680162,7160,Illumina NovaSeq 6000,63555324,18.4,5762.47,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106791,SAMN16845768,PRJNA680162,7160,Illumina NovaSeq 6000,68403890,19.9,6276.57,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106792,SAMN16845767,PRJNA680162,7160,Illumina NovaSeq 6000,68412373,19.7,6154.46,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106793,SAMN16845766,PRJNA680162,7160,Illumina NovaSeq 6000,79287811,22.8,7134.01,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106794,SAMN16845765,PRJNA680162,7160,Illumina NovaSeq 6000,76839580,21.8,6797.29,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106795,SAMN16845764,PRJNA680162,7160,Illumina NovaSeq 6000,75776451,21.8,6948.76,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106796,SAMN16845755,PRJNA680162,7160,Illumina NovaSeq 6000,72606306,20.9,6554.88,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR13106797,SAMN16845754,PRJNA680162,7160,Illumina NovaSeq 6000,74145569,21.4,6708.63,Aedes albopictus,RNA-Seq,Transcriptomic,Polya,,2021/05/05
SRR12893352,SAMN16515051,PRJNA670506,7160,Illumina HiSeq 2500,43820881,13.1,5464.49,Aedes albopictus,RNA-Seq,Transcriptomic,Pcr,,2020/12/14
SRR12893353,SAMN16515051,PRJNA670506,7160,Illumina HiSeq 2500,44321076,13.3,5558.99,Aedes albopictus,RNA-Seq,Transcriptomic,Pcr,,2020/12/14
SRR12893354,SAMN16515051,PRJNA670506,7160,Illumina HiSeq 2500,46153649,13.8,5859.62,Aedes albopictus,RNA-Seq,Transcriptomic,Pcr,,2020/12/14
SRR12512270,SAMN15897779,PRJNA607026,7160,BGISEQ-500,22470049,0.5,356.21,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2020/09/14
SRR12512271,SAMN15897778,PRJNA607026,7160,BGISEQ-500,21517527,0.5,316.37,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2020/09/14
SRR12512272,SAMN15897777,PRJNA607026,7160,BGISEQ-500,22409508,0.6,376.92,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2020/09/14
SRR12512273,SAMN15897776,PRJNA607026,7160,BGISEQ-500,22627395,0.6,390.86,Aedes albopictus,miRNA-Seq,Transcriptomic,Size Fractionation,,2020/09/14
SRR12086876,SAMN15364687,PRJNA641755,7160,Illumina HiSeq 2000,5772742,0.8,807.99,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086877,SAMN15364686,PRJNA641755,7160,Illumina HiSeq 2000,5290832,0.7,805.94,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086878,SAMN15364685,PRJNA641755,7160,Illumina HiSeq 2000,5526234,0.8,799.15,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086879,SAMN15364684,PRJNA641755,7160,Illumina HiSeq 2000,5879064,0.8,810.24,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086880,SAMN15364683,PRJNA641755,7160,Illumina HiSeq 2000,5219346,0.7,791.26,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086881,SAMN15364602,PRJNA641755,7160,Illumina HiSeq 2000,3983628,0.5,750.55,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086882,SAMN15364682,PRJNA641755,7160,Illumina HiSeq 2000,5900623,0.8,810.79,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086883,SAMN15364681,PRJNA641755,7160,Illumina HiSeq 2000,4823655,0.7,778.25,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086884,SAMN15364680,PRJNA641755,7160,Illumina HiSeq 2000,5398496,0.8,798.36,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086885,SAMN15364679,PRJNA641755,7160,Illumina HiSeq 2000,3248722,0.4,739.92,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086886,SAMN15364678,PRJNA641755,7160,Illumina HiSeq 2000,3058490,0.4,732.54,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086887,SAMN15364677,PRJNA641755,7160,Illumina HiSeq 2000,4556209,0.6,777.31,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086888,SAMN15364676,PRJNA641755,7160,Illumina HiSeq 2000,4641905,0.6,778.05,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086889,SAMN15364675,PRJNA641755,7160,Illumina HiSeq 2000,3631261,0.5,748.73,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086890,SAMN15364674,PRJNA641755,7160,Illumina HiSeq 2000,3566496,0.5,747.27,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086891,SAMN15364673,PRJNA641755,7160,Illumina HiSeq 2000,2856541,0.4,725.63,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086892,SAMN15364601,PRJNA641755,7160,Illumina HiSeq 2000,2735442,0.4,716.84,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086893,SAMN15364672,PRJNA641755,7160,Illumina HiSeq 2000,4232912,0.6,767.53,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086894,SAMN15364671,PRJNA641755,7160,Illumina HiSeq 2000,4421007,0.6,773.28,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086895,SAMN15364670,PRJNA641755,7160,Illumina HiSeq 2000,2830505,0.4,724.89,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086896,SAMN15364669,PRJNA641755,7160,Illumina HiSeq 2000,2213436,0.3,706.79,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086897,SAMN15364668,PRJNA641755,7160,Illumina HiSeq 2000,2654293,0.4,719.18,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086898,SAMN15364667,PRJNA641755,7160,Illumina HiSeq 2000,4598584,0.6,777.25,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086899,SAMN15364666,PRJNA641755,7160,Illumina HiSeq 2000,3778263,0.5,754.07,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086900,SAMN15364665,PRJNA641755,7160,Illumina HiSeq 2000,3187727,0.4,736.27,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086901,SAMN15364664,PRJNA641755,7160,Illumina HiSeq 2000,2613608,0.4,719.27,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086902,SAMN15364663,PRJNA641755,7160,Illumina HiSeq 2000,2945249,0.4,728.42,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086903,SAMN15364600,PRJNA641755,7160,Illumina HiSeq 2000,3277652,0.4,735.07,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086904,SAMN15364662,PRJNA641755,7160,Illumina HiSeq 2000,1028943,0.1,682.68,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086905,SAMN15364661,PRJNA641755,7160,Illumina HiSeq 2000,1320959,0.2,695.06,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086906,SAMN15364660,PRJNA641755,7160,Illumina HiSeq 2000,2958559,0.4,728.2,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086907,SAMN15364659,PRJNA641755,7160,Illumina HiSeq 2000,3128063,0.4,730.2,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086908,SAMN15364834,PRJNA641755,7160,Illumina HiSeq 2000,4183925,0.6,759.69,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086910,SAMN15364617,PRJNA641755,7160,Illumina HiSeq 2000,4493064,0.6,770.88,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086921,SAMN15364616,PRJNA641755,7160,Illumina HiSeq 2000,4516964,0.6,770.46,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086929,SAMN15364815,PRJNA641755,7160,Illumina HiSeq 2000,6042723,0.8,773.25,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086930,SAMN15364814,PRJNA641755,7160,Illumina HiSeq 2000,5809983,0.8,766.36,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086931,SAMN15364813,PRJNA641755,7160,Illumina HiSeq 2000,5147636,0.7,751.24,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086932,SAMN15364615,PRJNA641755,7160,Illumina HiSeq 2000,3808824,0.5,748.92,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086933,SAMN15364812,PRJNA641755,7160,Illumina HiSeq 2000,3870201,0.5,726.55,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
SRR12086934,SAMN15364811,PRJNA641755,7160,Illumina HiSeq 2000,5896131,0.8,772.98,Aedes albopictus,RAD-Seq,Genomic,Pcr,,2020/06/25
